Ticker,AdjClose,SMA200,DeltaToSMA200,PctBelow,WeeklyMean,Return_5d,Return_21d,Return_63d,Vol_20d,52wHigh,52wLow,PctFrom52wHigh,PctFrom52wLow,SMA200_Slope_20d,Name,Universe
FDR.MC,18.6200008392334,22.88957914352417,-4.269578304290771,-18.652934933924737,18.626000213623048,-0.03172120215932106,-0.09523805110489514,-0.27829451977321773,0.25412241929050816,25.959999084472656,18.469999313354492,-28.27426234244168,0.8121360663530197,-0.9605078898986985,"Fluidra, S.A.",IBEX35
GRF.MC,9.092000007629395,10.846401495933533,-1.7544014883041381,-16.174963548619214,8.919599914550782,0.017002285724892152,-0.037068456581913045,-0.1608675610873067,0.28290547116508363,13.358515739440918,8.666000366210938,-31.938546280367564,4.9157584054513315,-2.4270667645870825,"Grifols, S.A.",IBEX35
AMS.MC,51.040000915527344,60.000804061889646,-8.960803146362302,-14.934471773277258,51.4,-0.014291191216972421,-0.012383889045456176,0.04120767929213165,0.3333055968708757,73.4661865234375,46.63999938964844,-30.525860493324586,9.433965659217968,-3.194684706428208,"Amadeus IT Group, S.A.",IBEX35
ROVI.MC,58.95000076293945,67.07125013351441,-8.121249370574958,-12.108391232321614,60.279999542236325,-0.06205247105594591,-0.30319146777559225,-0.2388637432441192,0.6001062670605992,85.55000305175781,50.73373031616211,-31.092929678477443,16.194887298007153,2.977767937081377,"Laboratorios Farmaceuticos Rovi, S.A.",IBEX35
RED.MC,14.399999618530273,15.419255170822144,-1.0192555522918703,-6.610277480981097,14.5,-0.012345700008071558,-0.04698875276500869,-0.0909091237491153,0.12270390983900666,17.809490203857422,14.210000038146973,-19.144234597959887,1.337083602204392,-1.6202098042281343,"Redeia Corporación, S.A.",IBEX35
IAG.MC,4.320000171661377,4.526147665977478,-0.20614749431610147,-4.554590559775329,4.518400001525879,-0.03139010432469913,-0.04635762216793737,-0.12355442106124659,0.5020548943392157,5.236000061035156,3.5167388916015625,-17.49426811871897,22.84108387967354,0.4146802999032362,International Consolidated Airlines Group S.A.,IBEX35
AENA.MC,22.920000076293945,23.668419227600097,-0.7484191513061518,-3.1621002826982547,23.25999984741211,-0.029635933025740413,-0.09712630296352853,-0.13027434902017376,0.29742807296157386,27.598468780517578,21.036527633666992,-16.95191404070314,8.953342849285795,0.6223969477509916,"Aena S.M.E., S.A.",IBEX35
CLNX.MC,27.790000915527344,28.05945255279541,-0.269451637268066,-0.9602882905896948,28.262000274658202,-0.013489498038247616,-0.06493938231552776,-0.05282887624401844,0.21673778658517434,33.62415313720703,24.589326858520508,-17.351075573183337,13.016517594900169,-1.2428463053247185,"Cellnex Telecom, S.A.",IBEX35
COL.MC,5.355000019073486,5.400840022563934,-0.045840003490448034,-0.8487569211258816,5.357999992370606,-0.018331788456676934,-0.02813070841556109,0.02684561119641038,0.18648155728476376,6.090000152587891,4.914000034332275,-12.068967407202324,8.97435860114182,-0.8650019431807876,"Colonial SFL, Socimi S. A.",IBEX35
ITX.MC,49.47999954223633,49.423339977264405,0.05665956497192326,0.11464131116591947,49.237998962402344,-0.03585347161982666,-0.04715693084697192,-0.12410071978882076,0.30911300208111847,56.942752838134766,39.74595260620117,-13.105712182746121,24.490662061818202,2.005676738868556,"Industria de Diseño Textil, S.A.",IBEX35
SAB.MC,3.2660000324249268,3.2014724242687227,0.06452760815620406,2.0155603298986247,3.2835999488830567,-0.01596865718763052,-0.015375303342187285,0.01903279568516658,0.265624183244378,3.446000099182129,2.5319252014160156,-5.223449262230817,28.992753443046794,1.3541439100783759,"Banco de Sabadell, S.A.",IBEX35
TEF.MC,3.944000005722046,3.853600218296051,0.09039978742599475,2.3458527689716346,3.9028000354766847,0.017281380099779087,0.029496192490854334,0.06422015928753888,0.3077839964091089,4.68330717086792,3.2360000610351562,-15.786006302227328,21.878860671603604,-1.2333381762990703,"Telefónica, S.A.",IBEX35
BKT.MC,13.694999694824219,13.379599661827088,0.3154000329971307,2.3573204054601726,13.717999839782715,-0.023529406964834965,-0.07994628926834824,2.7228683405322585e-05,0.23578976205893157,15.010000228881836,10.51113510131836,-8.76082954034424,30.290397400624446,2.1664815903617907,"Bankinter, S.A.",IBEX35
ANE.MC,23.299999237060547,22.336299991607667,0.9636992454528794,4.314498130016897,23.76799964904785,0.0060448786947673305,0.04297220581538119,0.09802073473192996,0.3585079157396959,25.600000381469727,17.31285285949707,-8.98437933647067,34.58209011624096,-0.33109488765772355,"Corporación Acciona Energías Renovables, S.A.",IBEX35
